time,x,y,z,vx,vy,vz
0.0,-55.12495309534284,34.02803042834087,1.7,0.0,0.0,0.0
0.0039999999999054126,-55.12495309534284,34.02803042834087,1.7,0.0,0.0,0.0
0.0039999999999054126,-55.12495309534284,34.02803042834087,1.7,0.0,0.0,0.0
0.0039999999999054126,-55.12495309534284,34.02803042834087,1.7,0.0,0.0,0.0
0.0039999999999054126,-55.12495309534284,34.02803042834087,1.7,0.0,0.0,0.0
0.0039999999999054126,-55.12495309534284,34.02803042834087,1.7,0.0,0.0,0.0
0.0039999999999054126,-55.12495309534284,34.02803042834087,1.7,0.0,0.0,0.0
0.0039999999999054126,-55.12495309534284,34.02803042834087,1.7,0.0,0.0,0.0
0.0039999999999054126,-55.12495309534284,34.02803042834087,1.7,0.0,0.0,0.0
0.0039999999999054126,-55.12495309534284,34.02803042834087,1.7,0.0,0.0,0.0
0.0039999999999054126,-55.12495309534284,34.02803042834087,1.7,0.0,0.0,0.0
0.008000000000265572,-55.12495309534284,34.02803042834087,1.7,0.0,0.0,0.0
0.052000000000134605,-55.12495309534284,34.02803042834087,1.7,0.0,0.0,0.0
0.052000000000134605,-55.12495309534284,34.02803042834087,1.7,0.0,0.0,0.0
0.052000000000134605,-55.12495309534284,34.02803042834087,1.7,0.0,0.0,0.0
0.052000000000134605,-55.12495309534284,34.02803042834087,1.7,0.0,0.0,0.0
0.052000000000134605,-55.12495309534284,34.02803042834087,1.7,0.0,0.0,0.0
0.052000000000134605,-55.12495309534284,34.02803042834087,1.7,0.0,0.0,0.0
0.052000000000134605,-55.12495309534284,34.02803042834087,1.7,0.0,0.0,0.0
0.052000000000134605,-55.12495309534284,34.02803042834087,1.7,0.0,0.0,0.0
0.052000000000134605,-55.12495309534284,34.02803042834087,1.7,0.0,0.0,0.0
0.052000000000134605,-55.12495309534284,34.02803042834087,1.7,0.0,0.0,0.0
0.052000000000134605,-55.12495309534284,34.02803042834087,1.7,0.0,0.0,0.0
0.05600000000004002,-55.12495309534284,34.02803042834087,1.7,0.0,0.0,0.0
0.05999999999994543,-55.12495309534284,34.02803042834087,1.7,0.0,0.0,0.0
0.10400000000026921,-55.12495309534284,34.02803042834087,1.7,0.0,0.0,0.0
0.10400000000026921,-55.12495309534284,34.02803042834087,1.7,0.0,0.0,0.0
0.10400000000026921,-55.12495309534284,34.02803042834087,1.7,0.0,0.0,0.0
0.10400000000026921,-55.12495309534284,34.02803042834087,1.7,0.0,0.0,0.0
0.10400000000026921,-55.12495309534284,34.02803042834087,1.7,0.0,0.0,0.0
0.10400000000026921,-55.12495309534284,34.02803042834087,1.7,0.0,0.0,0.0
0.10400000000026921,-55.12495309534284,34.02803042834087,1.7,0.0,0.0,0.0
0.10400000000026921,-55.12495309534284,34.02803042834087,1.7,0.0,0.0,0.0
0.10400000000026921,-55.12495309534284,34.02803042834087,1.7,0.0,0.0,0.0
0.10400000000026921,-55.12495309534284,34.02803042834087,1.7,0.0,0.0,0.0
0.10400000000026921,-55.12495309534284,34.02803042834087,1.7,0.0,0.0,0.0
0.10800000000017462,-55.12495309534284,34.02803042834087,1.7,0.0,0.0,0.0
0.11200000000008004,-55.12495309534284,34.02803042834087,1.7,0.0,0.0,0.0
0.15599999999994907,-55.12495309534284,34.02803042834087,1.7,0.0,0.0,0.0
0.15599999999994907,-55.12495309534284,34.02803042834087,1.7,0.0,0.0,0.0
0.15599999999994907,-55.12495309534284,34.02803042834087,1.7,0.0,0.0,0.0
0.15599999999994907,-55.12495309534284,34.02803042834087,1.7,0.0,0.0,0.0
0.15599999999994907,-55.12495309534284,34.02803042834087,1.7,0.0,0.0,0.0
0.15599999999994907,-55.12495309534284,34.02803042834087,1.7,0.0,0.0,0.0
0.15599999999994907,-55.12495309534284,34.02803042834087,1.7,0.0,0.0,0.0
0.15599999999994907,-55.12495309534284,34.02803042834087,1.7,0.0,0.0,0.0
0.15599999999994907,-55.12495309534284,34.02803042834087,1.7,0.0,0.0,0.0
0.15599999999994907,-55.12495309534284,34.02803042834087,1.7,0.0,0.0,0.0
0.15599999999994907,-55.12495309534284,34.02803042834087,1.7,0.0,0.0,0.0
0.16000000000030923,-55.12495309534284,34.02803042834087,1.7,0.0,0.0,0.0
0.16400000000021464,-55.12495309534284,34.02803042834087,1.7,0.0,0.0,0.0
0.20400000000017826,-55.12495309534284,34.02803042834087,1.7,0.0,0.0,0.0
0.20400000000017826,-55.12495309534284,34.02803042834087,1.7,0.0,0.0,0.0
0.20400000000017826,-55.12495309534284,34.02803042834087,1.7,0.0,0.0,0.0
0.20400000000017826,-55.12495309534284,34.02803042834087,1.7,0.0,0.0,0.0
0.20400000000017826,-55.12495309534284,34.02803042834087,1.7,0.0,0.0,0.0
0.20400000000017826,-55.12495309534284,34.02803042834087,1.7,0.0,0.0,0.0
0.20400000000017826,-55.12495309534284,34.02803042834087,1.7,0.0,0.0,0.0
0.20400000000017826,-55.12495309534284,34.02803042834087,1.7,0.0,0.0,0.0
0.20400000000017826,-55.12495309534284,34.02803042834087,1.7,0.0,0.0,0.0
0.20400000000017826,-55.12495309534284,34.02803042834087,1.7,0.0,0.0,0.0
0.20800000000008367,-55.12495309534284,34.02803042834087,1.7,0.0,0.0,0.0
0.21199999999998909,-55.12495309534284,34.02803042834087,1.7,0.0,0.0,0.0
0.2519999999999527,-55.12495309534284,34.02803042834087,1.7,0.0,0.0,0.0
0.2519999999999527,-55.12495309534284,34.02803042834087,1.7,0.0,0.0,0.0
0.2519999999999527,-55.12495309534284,34.02803042834087,1.7,0.0,0.0,0.0
0.2519999999999527,-55.12495309534284,34.02803042834087,1.7,0.0,0.0,0.0
0.2519999999999527,-55.12495309534284,34.02803042834087,1.7,0.0,0.0,0.0
0.2519999999999527,-55.12495309534284,34.02803042834087,1.7,0.0,0.0,0.0
0.2519999999999527,-55.12495309534284,34.02803042834087,1.7,0.0,0.0,0.0
0.2519999999999527,-55.12495309534284,34.02803042834087,1.7,0.0,0.0,0.0
0.2519999999999527,-55.12495309534284,34.02803042834087,1.7,0.0,0.0,0.0
0.2519999999999527,-55.12495309534284,34.02803042834087,1.7,0.0,0.0,0.0
0.25600000000031287,-55.12495309534284,34.02803042834087,1.7,0.0,0.0,0.0
0.2600000000002183,-55.12495309534284,34.02803042834087,1.7,0.0,0.0,0.0
0.3000000000001819,-55.12495309534284,34.02803042834087,1.7,0.0,0.0,0.0
0.3000000000001819,-55.12495309534284,34.02803042834087,1.7,0.0,0.0,0.0
0.3000000000001819,-55.12495309534284,34.02803042834087,1.7,0.0,0.0,0.0
0.3000000000001819,-55.12495309534284,34.02803042834087,1.7,0.0,0.0,0.0
0.3000000000001819,-55.12495309534284,34.02803042834087,1.7,0.0,0.0,0.0
0.3000000000001819,-55.12495309534284,34.02803042834087,1.7,0.0,0.0,0.0
0.3000000000001819,-55.12495309534284,34.02803042834087,1.7,0.0,0.0,0.0
0.3000000000001819,-55.12495309534284,34.02803042834087,1.7,0.0,0.0,0.0
0.3000000000001819,-55.12495309534284,34.02803042834087,1.7,0.0,0.0,0.0
0.3000000000001819,-55.12495309534284,34.02803042834087,1.7,0.0,0.0,0.0
0.3040000000000873,-55.12495309534284,34.02803042834087,1.7,0.0,0.0,0.0
0.3079999999999927,-55.12495309534284,34.02803042834087,1.7,0.0,0.0,0.0
0.3520000000003165,-55.12495309534284,34.02803042834087,1.7,0.0,0.0,0.0
0.3520000000003165,-55.12495309534284,34.02803042834087,1.7,0.0,0.0,0.0
0.3520000000003165,-55.12495309534284,34.02803042834087,1.7,0.0,0.0,0.0
0.3520000000003165,-55.12266982875035,34.02578839942321,1.7,0.0,0.0,0.0
0.3520000000003165,-55.120390084955815,34.02354278854167,1.7,0.0,0.0,0.0
0.3520000000003165,-55.11811386957859,34.02129360123144,1.7,0.0,0.0,0.0
0.3520000000003165,-55.11584118822932,34.01904084303655,1.7,0.0,0.0,0.0
0.3520000000003165,-55.11357204650992,34.01678451950982,1.7,0.0,0.0,0.0
0.3520000000003165,-55.11130645001361,34.014524636212855,1.7,0.0,0.0,0.0
0.3520000000003165,-55.10904440432485,34.01226119871605,1.7,0.0,0.0,0.0
0.3520000000003165,-55.10678591501935,34.00999421259854,1.7,0.0,0.0,0.0
0.3560000000002219,-55.10453098766408,34.007723683448226,1.7,0.5637318388318568,-0.567632287592368,0.0
0.36000000000012733,-55.10227962781719,34.00544961686173,1.7,0.5628399617352153,-0.5685166466370505,0.0
0.40000000000009095,-55.10003184102806,34.0031720184444,1.7,0.05619466972822233,-0.056939960433285024,0.0
0.40000000000009095,-55.09778763283727,34.00089089381029,1.7,0.0,0.0,0.0
0.40399999999999636,-55.09554700877655,33.99860624858214,1.7,0.5601560151928041,-0.5711613070513325,0.0
0.40399999999999636,-55.09330997436882,33.99631808839137,1.7,0.0,0.0,0.0
0.40399999999999636,-55.09107653512815,33.994026418878065,1.7,0.0,0.0,0.0
0.40399999999999636,-55.08884669655974,33.99173124569096,1.7,0.0,0.0,0.0
0.40399999999999636,-55.086620464159914,33.989432574487424,1.7,0.0,0.0,0.0
0.40399999999999636,-55.08439784341611,33.98713041093345,1.7,0.0,0.0,0.0
0.40399999999999636,-55.08217883980688,33.984824760703646,1.7,0.0,0.0,0.0
0.40399999999999636,-55.07996345880183,33.982515629481206,1.7,0.0,0.0,0.0
0.40399999999999636,-55.07775170586165,33.9802030229579,1.7,0.0,0.0,0.0
0.4080000000003565,-55.0755435864381,33.97788694683408,1.7,0.5520298558377211,-0.5790190309025623,0.0
0.45200000000022555,-55.073339105973965,33.97556740681864,1.7,0.0501018287305308,-0.05271681853293193,0.0
0.45200000000022555,-55.07113826990307,33.97324440862901,1.7,0.0,0.0,0.0
0.45600000000013097,-55.06894108365025,33.97091795799114,1.7,0.549296563216672,-0.5816126594804104,0.0
0.45600000000013097,-55.066747552631355,33.968588060639505,1.7,0.0,0.0,0.0
0.45600000000013097,-55.064557682253216,33.96625472231707,1.7,0.0,0.0,0.0
0.45600000000013097,-55.06237147791364,33.96391794877527,1.7,0.0,0.0,0.0
0.45600000000013097,-55.060188945001414,33.96157774577402,1.7,0.0,0.0,0.0
0.45600000000013097,-55.058010088896246,33.9592341190817,1.7,0.0,0.0,0.0
0.45600000000013097,-55.055834914968806,33.9568870744751,1.7,0.0,0.0,0.0
0.45600000000013097,-55.05366342858068,33.95453661773944,1.7,0.0,0.0,0.0
0.45600000000013097,-55.05149563508436,33.952182754668385,1.7,0.0,0.0,0.0
0.45600000000013097,-55.049331539823235,33.949825491063955,1.7,0.0,0.0,0.0
0.4600000000000364,-55.04717114813159,33.947464832736564,1.7,0.5400979229243138,-0.5901645818615298,0.0
0.5,-55.04501446533457,33.945100785505005,1.7,0.053917069925595494,-0.05910118078903228,0.0
0.5,-55.04286149674818,33.94273335519642,1.7,0.0,0.0,0.0
0.5039999999999054,-55.040712247679274,33.940362547646274,1.7,0.5373122672394585,-0.5927018875498115,0.0
0.5039999999999054,-55.03856672342553,33.93798836869838,1.7,0.0,0.0,0.0
0.5039999999999054,-55.03642492927546,33.93561082420484,1.7,0.0,0.0,0.0
0.5039999999999054,-55.03428687050837,33.93322992002608,1.7,0.0,0.0,0.0
0.5039999999999054,-55.03215255239435,33.93084566203078,1.7,0.0,0.0,0.0
0.5039999999999054,-55.030021980194284,33.92845805609589,1.7,0.0,0.0,0.0
0.5039999999999054,-55.02789515915982,33.92606710810663,1.7,0.0,0.0,0.0
0.5039999999999054,-55.02577209453335,33.92367282395644,1.7,0.0,0.0,0.0
0.5039999999999054,-55.02365279154803,33.921275209546984,1.7,0.0,0.0,0.0
0.5080000000002656,-55.02153725542772,33.91887427078815,1.7,0.5288840300309373,-0.6002346896540006,0.0
0.5520000000001346,-55.019425491387004,33.91647001359801,1.7,0.04799463728906721,-0.05464220886705481,0.0
0.5520000000001346,-55.017317504631166,33.914062443902814,1.7,0.0,0.0,0.0
0.55600000000004,-55.01521330035619,33.91165156763698,1.7,0.5260510687570324,-0.6027190664728426,0.0
0.55600000000004,-55.01311288374872,33.90923739074307,1.7,0.0,0.0,0.0
0.55600000000004,-55.01101625998607,33.9068199191718,1.7,0.0,0.0,0.0
0.55600000000004,-55.008923434236216,33.904399158881986,1.7,0.0,0.0,0.0
0.55600000000004,-55.006834411657756,33.90197511584056,1.7,0.0,0.0,0.0
0.55600000000004,-55.004749197399924,33.89954779602254,1.7,0.0,0.0,0.0
0.55600000000004,-55.002667796602566,33.897117205411035,1.7,0.0,0.0,0.0
0.55600000000004,-55.00059021439612,33.8946833499972,1.7,0.0,0.0,0.0
0.55600000000004,-54.998516455901616,33.89224623578025,1.7,0.0,0.0,0.0
0.55600000000004,-54.99644652623066,33.88980586876742,1.7,0.0,0.0,0.0
0.5599999999999454,-54.994380430485435,33.887362254973965,1.7,0.5165239363191815,-0.6109034483776774,0.0
0.599999999999909,-54.99231817375865,33.88491540042316,1.7,0.05155641816974281,-0.06117136377016287,0.0
0.599999999999909,-54.99025976113355,33.88246531114625,1.7,0.0,0.0,0.0
0.6040000000002692,-54.98820519768393,33.88001199318245,1.7,0.5136408623584369,-0.6133294908943859,0.0
0.6040000000002692,-54.98615448847408,33.87755545257895,1.7,0.0,0.0,0.0
0.6040000000002692,-54.98410763855878,33.87509569539088,1.7,0.0,0.0,0.0
0.6040000000002692,-54.982064652983325,33.87263272768129,1.7,0.0,0.0,0.0
0.6040000000002692,-54.98002553678346,33.87016655552115,1.7,0.0,0.0,0.0
0.6040000000002692,-54.9779902949854,33.867697184989325,1.7,0.0,0.0,0.0
0.6040000000002692,-54.97595893260582,33.86522462217256,1.7,0.0,0.0,0.0
0.6040000000002692,-54.97393145465182,33.862748873165486,1.7,0.0,0.0,0.0
0.6040000000002692,-54.97190786612093,33.860269944070566,1.7,0.0,0.0,0.0
0.6080000000001746,-54.96988817200109,33.857787840998114,1.7,0.5049235299713956,-0.620525768127785,0.0
0.6480000000001382,-54.967872377270645,33.855302570066264,1.7,0.05039486826121795,-0.06213177329629327,0.0
0.6480000000001382,-54.96586048689832,33.852814137400955,1.7,0.0,0.0,0.0
0.6480000000001382,-54.963852505843235,33.85032254913593,1.7,0.0,0.0,0.0
0.6480000000001382,-54.961848439054855,33.8478278114127,1.7,0.0,0.0,0.0
0.6480000000001382,-54.959848291473,33.845329930380544,1.7,0.0,0.0,0.0
0.6480000000001382,-54.95785206802784,33.84282891219649,1.7,0.0,0.0,0.0
0.6480000000001382,-54.95585977363986,33.840324763025286,1.7,0.0,0.0,0.0
0.6480000000001382,-54.953871413219865,33.83781748903942,1.7,0.0,0.0,0.0
0.6480000000001382,-54.951886991668964,33.83530709641907,1.7,0.0,0.0,0.0
0.6480000000001382,-54.94990651387856,33.8327935913521,1.7,0.0,0.0,0.0
0.6520000000000437,-54.94792998473033,33.83027698003404,1.7,0.49413228706920953,-0.6291528295292453,0.0
0.6559999999999491,-54.945957409096216,33.827757268668094,1.7,0.4931439085399431,-0.6299278415020837,0.0
0.7000000000002728,-54.94398879183842,33.82523446346509,1.7,0.04474130131319001,-0.0573364818861075,0.0
0.7000000000002728,-54.94202413780939,33.822708570643485,1.7,0.0,0.0,0.0
0.7000000000002728,-54.9400634518518,33.82017959642936,1.7,0.0,0.0,0.0
0.7000000000002728,-54.93810673879854,33.81764754705638,1.7,0.0,0.0,0.0
0.7000000000002728,-54.93615400347271,33.815112428765794,1.7,0.0,0.0,0.0
0.7000000000002728,-54.93420525068761,33.81257424780641,1.7,0.0,0.0,0.0
0.7000000000002728,-54.93226048524672,33.810033010434594,1.7,0.0,0.0,0.0
0.7000000000002728,-54.930319711943696,33.807488722914236,1.7,0.0,0.0,0.0
0.7000000000002728,-54.92838293556234,33.80494139151675,1.7,0.0,0.0,0.0
0.7000000000002728,-54.92645016087661,33.80239102252105,1.7,0.0,0.0,0.0
0.7000000000002728,-54.92452139265061,33.799837622213545,1.7,0.0,0.0,0.0
0.7040000000001783,-54.922596635638556,33.79728119688811,1.7,0.4811892530252592,-0.6391063313744422,0.0
0.7080000000000837,-54.92067589458478,33.794721752846065,1.7,0.4801852634546439,-0.6398610105256314,0.0
0.7480000000000473,-54.918759174223716,33.79215929639619,1.7,0.04791800902670313,-0.06406141124687678,0.0
0.7480000000000473,-54.91684647927989,33.78959383385469,1.7,0.0,0.0,0.0
0.7480000000000473,-54.9149378144679,33.78702537154516,1.7,0.0,0.0,0.0
0.7480000000000473,-54.913033184492406,33.784453915798615,1.7,0.0,0.0,0.0
0.7480000000000473,-54.91113259404814,33.78187947295342,1.7,0.0,0.0,0.0
