timestamp ba_x ba_y ba_z bg_x bg_y bg_z
2688.028000 -0.72657698 -0.40907214 0.04477918 0.00060982 0.00008905 -0.00010188
2688.096000 -0.72657698 -0.40907214 0.04477915 0.00025917 -0.00242682 -0.00013981
2688.160000 -0.72657694 -0.40907217 0.04477912 0.00043827 -0.00062078 -0.00087358
2688.228000 -0.72657695 -0.40907216 0.04477915 -0.00067568 -0.00021273 0.00019748
2688.308000 -0.72657680 -0.40907211 0.04477909 -0.00335541 -0.00045446 -0.00000231
2688.400000 -0.72657680 -0.40907207 0.04477909 0.00257015 0.00145214 0.00035489
2688.464000 -0.72657679 -0.40907207 0.04477909 -0.00072255 0.00129253 -0.00121563
2688.528000 -0.72657678 -0.40907210 0.04477908 -0.00009970 -0.00112236 0.00138671
2688.600000 -0.72657674 -0.40907221 0.04477907 -0.00244648 0.00018906 -0.00273107
2688.660000 -0.72657669 -0.40907213 0.04477907 0.00085986 -0.00064876 -0.00120814
2688.724000 -0.72657665 -0.40907222 0.04477902 -0.00250030 0.00189446 -0.00016501
2688.800000 -0.72657663 -0.40907222 0.04477901 -0.00012485 -0.00084734 -0.00122082
2688.860000 -0.72657665 -0.40907230 0.04477901 0.00095300 -0.00072576 0.00099547
2688.932000 -0.72657679 -0.40907239 0.04477896 0.00086135 -0.00070948 0.00159248
2688.996000 -0.72657675 -0.40907261 0.04477896 0.00048871 -0.00184059 -0.00022280
2689.060000 -0.72657675 -0.40907259 0.04477896 -0.00134332 -0.00124205 -0.00060352
2689.132000 -0.72657689 -0.40907239 0.04477895 0.00024811 -0.00070886 -0.00001542
2689.228000 -0.72657679 -0.40907233 0.04477890 -0.00072032 0.00126980 0.00105030
2689.300000 -0.72657680 -0.40907230 0.04477890 0.00155467 0.00123108 0.00153042
2689.360000 -0.72657675 -0.40907231 0.04477892 -0.00166025 -0.00029618 0.00016051
2689.424000 -0.72657674 -0.40907224 0.04477892 0.00036598 0.00009923 0.00209440
2689.500000 -0.72657675 -0.40907221 0.04477894 0.00326956 0.00082483 0.00198938
2689.564000 -0.72657670 -0.40907230 0.04477892 -0.00099958 0.00053434 -0.00194244
2689.628000 -0.72657669 -0.40907217 0.04477897 0.00173283 -0.00117115 0.00270696
2689.696000 -0.72657669 -0.40907216 0.04477897 0.00159837 0.00013548 0.00203406
2689.760000 -0.72657673 -0.40907207 0.04477900 -0.00070581 0.00167160 -0.00084828
2689.828000 -0.72657672 -0.40907205 0.04477900 0.00095620 0.00106008 0.00048802
2689.892000 -0.72657674 -0.40907207 0.04477897 0.00033277 0.00031515 0.00033404
2689.964000 -0.72657675 -0.40907205 0.04477896 0.00119982 0.00128202 0.00023484
2690.032000 -0.72657673 -0.40907202 0.04477895 0.00048351 0.00312376 0.00166912
2690.100000 -0.72657670 -0.40907191 0.04477892 0.00129878 -0.00053776 -0.00045824
2690.160000 -0.72657668 -0.40907189 0.04477893 0.00173575 0.00181743 0.00135597
2690.228000 -0.72657669 -0.40907183 0.04477893 0.00061895 -0.00002482 0.00084351
2690.332000 -0.72657665 -0.40907182 0.04477893 0.00004926 0.00207393 -0.00083309
2690.400000 -0.72657660 -0.40907182 0.04477891 0.00083432 -0.00140478 -0.00095209
2690.464000 -0.72657659 -0.40907179 0.04477894 -0.00053838 -0.00147196 -0.00061340
2690.532000 -0.72657657 -0.40907177 0.04477894 -0.00078948 -0.00025099 -0.00051612
2690.628000 -0.72657681 -0.40907166 0.04477904 0.00073900 0.00179687 -0.00052030
2690.700000 -0.72657688 -0.40907166 0.04477912 -0.00063859 -0.00166735 0.00017354
2690.756000 -0.72657684 -0.40907164 0.04477907 0.00001997 0.00144922 -0.00046330
2690.832000 -0.72657693 -0.40907162 0.04477908 -0.00183349 0.00012792 -0.00037008
2690.896000 -0.72657701 -0.40907166 0.04477914 -0.00028558 -0.00029087 -0.00211493
2690.960000 -0.72657693 -0.40907155 0.04477913 0.00098931 0.00056399 0.00031247
2691.024000 -0.72657693 -0.40907145 0.04477913 0.00008366 -0.00277834 -0.00057719
2691.104000 -0.72657663 -0.40907121 0.04477903 -0.00414675 -0.00024830 -0.00095428
2691.232000 -0.72657663 -0.40907116 0.04477904 0.00143917 -0.00080990 0.00130982
2691.296000 -0.72657644 -0.40907124 0.04477899 -0.00126959 0.00175817 -0.00173054
2691.360000 -0.72657635 -0.40907143 0.04477891 -0.00097700 0.00003221 0.00101293
2691.428000 -0.72657631 -0.40907143 0.04477892 -0.00169995 -0.00074146 0.00012739
2691.500000 -0.72657639 -0.40907125 0.04477895 -0.00088601 0.00142718 -0.00068154
2691.568000 -0.72657638 -0.40907123 0.04477894 -0.00098430 -0.00149669 0.00036909
2691.632000 -0.72657637 -0.40907135 0.04477896 -0.00044828 -0.00006944 0.00062991
2691.700000 -0.72657637 -0.40907131 0.04477897 -0.00090182 0.00135903 0.00092909
2691.760000 -0.72657641 -0.40907131 0.04477896 0.00012156 -0.00056044 0.00114865
2691.836000 -0.72657644 -0.40907127 0.04477896 0.00338466 -0.00007281 0.00137591
2691.892000 -0.72657640 -0.40907128 0.04477896 0.00007171 -0.00109557 0.00083188
2691.964000 -0.72657632 -0.40907122 0.04477889 0.00346336 0.00111992 0.00210266
2692.028000 -0.72657633 -0.40907123 0.04477891 0.00098842 -0.00006570 -0.00007444
2692.096000 -0.72657624 -0.40907124 0.04477888 -0.00013290 0.00143873 0.00107720
2692.160000 -0.72657623 -0.40907128 0.04477892 0.00134690 0.00159189 0.00079757
2692.228000 -0.72657621 -0.40907116 0.04477884 0.00053664 -0.00048937 -0.00097235
2692.292000 -0.72657614 -0.40907081 0.04477879 -0.00077539 0.00105315 0.00166831
2692.356000 -0.72657620 -0.40907068 0.04477875 -0.00148434 0.00020961 0.00059752
2692.432000 -0.72657629 -0.40907057 0.04477876 0.00119466 0.00253892 -0.00013834
2692.512000 -0.72657628 -0.40907055 0.04477876 0.00336418 0.00227918 0.00167499
2692.560000 -0.72657628 -0.40907064 0.04477875 -0.00419511 -0.00145430 -0.00152582
2692.624000 -0.72657627 -0.40907063 0.04477874 0.00106945 0.00093832 0.00208824
2692.728000 -0.72657588 -0.40907099 0.04477867 0.00127800 0.00062627 -0.00079941
2692.832000 -0.72657590 -0.40907097 0.04477867 -0.00005998 0.00045753 0.00193291
2692.892000 -0.72657584 -0.40907112 0.04477863 0.00117459 0.00020967 -0.00177050
2692.996000 -0.72657583 -0.40907108 0.04477863 -0.00062734 0.00105965 -0.00091307
2693.060000 -0.72657584 -0.40907107 0.04477863 0.00065533 0.00008877 -0.00022690
2693.132000 -0.72657596 -0.40907092 0.04477878 -0.00002980 0.00207641 0.00048222
2693.196000 -0.72657600 -0.40907105 0.04477871 -0.00027687 -0.00095038 0.00104784
2693.260000 -0.72657600 -0.40907091 0.04477869 -0.00020262 0.00026200 -0.00144277
2693.328000 -0.72657602 -0.40907093 0.04477867 -0.00073594 -0.00242548 0.00105912
2693.424000 -0.72657598 -0.40907089 0.04477866 0.00093489 -0.00039531 0.00119673
2693.500000 -0.72657611 -0.40907079 0.04477871 -0.00036329 -0.00100608 0.00026634
2693.612000 -0.72657612 -0.40907074 0.04477869 -0.00146338 -0.00011314 -0.00000221
2693.660000 -0.72657602 -0.40907086 0.04477862 0.00111610 -0.00082300 -0.00118341
2693.768000 -0.72657600 -0.40907083 0.04477862 0.00032619 0.00026183 -0.00073879
2693.864000 -0.72657599 -0.40907092 0.04477861 -0.00014677 -0.00074581 0.00025612
2693.932000 -0.72657608 -0.40907083 0.04477865 -0.00100173 -0.00011411 -0.00151651
2694.000000 -0.72657609 -0.40907099 0.04477854 -0.00070159 -0.00136595 0.00010318
2694.060000 -0.72657601 -0.40907102 0.04477850 0.00139203 -0.00029450 -0.00008496
2694.124000 -0.72657602 -0.40907105 0.04477851 -0.00069988 0.00037613 0.00007121
2694.236000 -0.72657590 -0.40907098 0.04477847 -0.00091998 0.00013130 0.00049805
2694.336000 -0.72657576 -0.40907100 0.04477844 0.00016799 -0.00050190 0.00129474
2694.400000 -0.72657581 -0.40907101 0.04477842 0.00072730 -0.00054705 -0.00012528
2694.460000 -0.72657579 -0.40907105 0.04477839 -0.00070785 0.00102756 -0.00026289
2694.524000 -0.72657585 -0.40907111 0.04477834 -0.00045745 0.00008555 0.00050060
2694.596000 -0.72657584 -0.40907113 0.04477834 0.00036711 0.00002400 -0.00078400
2694.664000 -0.72657585 -0.40907107 0.04477835 0.00057895 0.00045965 -0.00061476
2694.728000 -0.72657579 -0.40907084 0.04477837 -0.00016172 0.00029118 -0.00019024
2694.796000 -0.72657591 -0.40907079 0.04477837 -0.00108193 0.00102884 0.00029542
2694.860000 -0.72657590 -0.40907081 0.04477837 -0.00071479 -0.00228062 0.00063272
2694.932000 -0.72657583 -0.40907084 0.04477834 -0.00030657 -0.00138617 0.00065460
2695.000000 -0.72657583 -0.40907083 0.04477834 0.00072030 0.00068049 -0.00100861
2695.056000 -0.72657581 -0.40907085 0.04477833 0.00233108 0.00020766 -0.00176413
2695.128000 -0.72657581 -0.40907086 0.04477831 0.00034579 -0.00184861 0.00149090
2695.232000 -0.72657572 -0.40907083 0.04477828 -0.00019910 0.00068538 0.00029248
2695.332000 -0.72657575 -0.40907068 0.04477829 0.00021299 0.00039084 -0.00056025
2695.396000 -0.72657580 -0.40907078 0.04477828 -0.00138039 0.00129417 0.00132603
2695.464000 -0.72657571 -0.40907080 0.04477824 -0.00033816 -0.00034695 0.00177357
2695.524000 -0.72657571 -0.40907074 0.04477822 -0.00007303 0.00010131 0.00161959
2695.604000 -0.72657581 -0.40907067 0.04477830 0.00099680 0.00306482 -0.00066470
2695.664000 -0.72657580 -0.40907067 0.04477830 -0.00115690 -0.00002543 -0.00134164
2695.736000 -0.72657580 -0.40907076 0.04477825 -0.00000734 0.00100065 -0.00026018
2695.832000 -0.72657585 -0.40907062 0.04477825 0.00167257 0.00040801 0.00021218
2695.900000 -0.72657590 -0.40907071 0.04477820 0.00106911 -0.00130397 0.00219170
2695.956000 -0.72657591 -0.40907093 0.04477824 0.00169475 -0.00003535 -0.00103817
2696.028000 -0.72657571 -0.40907087 0.04477818 -0.00098832 -0.00049670 -0.00030672
2696.100000 -0.72657570 -0.40907086 0.04477818 -0.00115821 -0.00052151 -0.00036305
2696.160000 -0.72657568 -0.40907081 0.04477824 -0.00025049 -0.00008369 0.00217833
2696.228000 -0.72657568 -0.40907079 0.04477825 0.00071543 0.00256604 0.00120969
2696.300000 -0.72657572 -0.40907074 0.04477823 -0.00082858 -0.00057281 -0.00028529
2696.356000 -0.72657568 -0.40907077 0.04477815 0.00000184 0.00077377 0.00075818
2696.428000 -0.72657574 -0.40907064 0.04477812 0.00214915 0.00015305 0.00073378
2696.492000 -0.72657587 -0.40907087 0.04477825 -0.00037903 0.00261811 0.00006058
2696.560000 -0.72657585 -0.40907090 0.04477829 0.00127232 0.00078320 -0.00012140
2696.624000 -0.72657578 -0.40907084 0.04477827 -0.00033440 0.00096676 -0.00002327
2696.700000 -0.72657578 -0.40907084 0.04477829 0.00007585 -0.00060438 0.00102232
2696.764000 -0.72657577 -0.40907084 0.04477829 -0.00044663 -0.00114094 -0.00028250
2696.832000 -0.72657564 -0.40907130 0.04477817 -0.00054424 -0.00140623 -0.00069816
2696.896000 -0.72657558 -0.40907114 0.04477817 -0.00214758 0.00155653 -0.00030695
2696.960000 -0.72657557 -0.40907112 0.04477817 -0.00047512 0.00079681 -0.00124033
2697.028000 -0.72657558 -0.40907120 0.04477813 -0.00016419 0.00022249 0.00038549
2697.096000 -0.72657567 -0.40907102 0.04477820 0.00118539 -0.00022687 -0.00041097
2697.160000 -0.72657575 -0.40907117 0.04477818 0.00127709 0.00105862 0.00019747
2697.264000 -0.72657587 -0.40907084 0.04477821 0.00100235 -0.00047908 -0.00032311
2697.328000 -0.72657586 -0.40907075 0.04477824 -0.00002939 0.00069121 0.00163917
2697.444000 -0.72657586 -0.40907068 0.04477825 -0.00005632 -0.00047318 0.00013057
2697.496000 -0.72657595 -0.40907062 0.04477827 -0.00081852 0.00014759 -0.00098615
2697.560000 -0.72657592 -0.40907056 0.04477827 -0.00167783 0.00124027 0.00109916
2697.628000 -0.72657591 -0.40907055 0.04477827 -0.00152254 -0.00115160 -0.00091612
2697.696000 -0.72657584 -0.40907060 0.04477825 -0.00102521 -0.00019148 -0.00099267
2697.760000 -0.72657578 -0.40907058 0.04477825 -0.00035879 0.00157401 0.00094504
2697.828000 -0.72657570 -0.40907058 0.04477821 -0.00015792 -0.00069336 -0.00107134
2697.900000 -0.72657586 -0.40907048 0.04477829 -0.00010396 -0.00036459 -0.00160843
2697.964000 -0.72657586 -0.40907047 0.04477828 0.00015806 0.00050014 -0.00023715
2698.028000 -0.72657586 -0.40907049 0.04477826 0.00041983 -0.00074583 -0.00034026
2698.096000 -0.72657584 -0.40907039 0.04477833 -0.00001011 -0.00077254 -0.00005821
2698.160000 -0.72657584 -0.40907039 0.04477831 0.00041877 0.00022539 0.00037095
2698.268000 -0.72657600 -0.40907032 0.04477812 -0.00066219 0.00022154 -0.00022573
2698.328000 -0.72657606 -0.40907023 0.04477812 -0.00075856 0.00013159 -0.00113475
2698.428000 -0.72657606 -0.40907021 0.04477812 -0.00008537 -0.00018378 -0.00059656
2698.500000 -0.72657613 -0.40907021 0.04477813 -0.00019857 0.00045032 0.00045628
2698.560000 -0.72657605 -0.40907030 0.04477807 0.00022474 -0.00026439 -0.00042954
2698.704000 -0.72657603 -0.40907025 0.04477806 -0.00074544 -0.00055558 0.00063837
2698.760000 -0.72657605 -0.40907021 0.04477807 0.00040113 -0.00036015 -0.00100531
2698.828000 -0.72657597 -0.40907012 0.04477799 -0.00010415 -0.00011139 -0.00084652
2698.896000 -0.72657613 -0.40907028 0.04477802 0.00075032 0.00262745 0.00002071
2698.956000 -0.72657612 -0.40907028 0.04477802 0.00049547 0.00005557 -0.00151525
2699.024000 -0.72657611 -0.40907030 0.04477796 0.00029056 -0.00044181 0.00089823
2699.096000 -0.72657614 -0.40907030 0.04477796 0.00079567 -0.00079055 0.00048308
2699.164000 -0.72657612 -0.40907034 0.04477794 0.00070452 -0.00020223 0.00068601
2699.228000 -0.72657613 -0.40907033 0.04477792 -0.00082271 -0.00201227 0.00088396
2699.296000 -0.72657603 -0.40907038 0.04477774 0.00100635 0.00193325 0.00100919
2699.360000 -0.72657604 -0.40907038 0.04477773 0.00030019 -0.00095950 0.00138435
2699.436000 -0.72657598 -0.40907050 0.04477771 0.00000866 0.00012370 0.00018608
2699.500000 -0.72657597 -0.40907051 0.04477768 -0.00039192 -0.00046801 -0.00072352
2699.560000 -0.72657599 -0.40907051 0.04477768 -0.00163555 -0.00182933 0.00019594
2699.628000 -0.72657593 -0.40907061 0.04477764 -0.00070857 0.00010570 -0.00065656
2699.696000 -0.72657591 -0.40907061 0.04477763 0.00146591 0.00132526 -0.00113800
2699.760000 -0.72657587 -0.40907049 0.04477767 0.00024794 -0.00013841 0.00162574
2699.836000 -0.72657587 -0.40907064 0.04477774 0.00000180 -0.00045680 0.00051525
2699.896000 -0.72657591 -0.40907057 0.04477776 -0.00231481 -0.00004035 0.00003588
2699.960000 -0.72657589 -0.40907051 0.04477777 -0.00007274 -0.00101042 0.00175914
2700.032000 -0.72657587 -0.40907051 0.04477778 -0.00251291 0.00008907 -0.00050136
2700.096000 -0.72657575 -0.40907066 0.04477765 0.00014786 0.00003843 -0.00107878
2700.160000 -0.72657555 -0.40907047 0.04477770 0.00061908 -0.00208928 0.00048895
2700.300000 -0.72657559 -0.40907022 0.04477777 0.00067632 -0.00024643 0.00038645
2700.360000 -0.72657559 -0.40907021 0.04477777 -0.00092085 -0.00157744 0.00227929
2700.428000 -0.72657548 -0.40907024 0.04477774 -0.00034351 0.00068892 0.00091910
2700.504000 -0.72657550 -0.40907019 0.04477772 0.00022807 0.00036842 0.00054195
2700.560000 -0.72657549 -0.40907018 0.04477772 0.00097467 0.00174983 -0.00052807
2700.640000 -0.72657550 -0.40907013 0.04477772 -0.00157004 -0.00046635 -0.00057660
2700.736000 -0.72657555 -0.40907031 0.04477772 0.00088950 0.00014773 0.00017735
2700.800000 -0.72657548 -0.40907038 0.04477773 -0.00020011 -0.00037054 -0.00030233
2700.860000 -0.72657546 -0.40907041 0.04477772 0.00014118 -0.00083519 -0.00051556
2700.928000 -0.72657547 -0.40907044 0.04477771 -0.00084081 -0.00073957 0.00103459
2701.000000 -0.72657558 -0.40907039 0.04477773 0.00091572 0.00066975 0.00024741
2701.064000 -0.72657546 -0.40907036 0.04477768 0.00098622 0.00143985 0.00049782
2701.128000 -0.72657552 -0.40907045 0.04477773 0.00053206 -0.00073692 0.00001781
2701.200000 -0.72657546 -0.40907049 0.04477770 -0.00001155 -0.00085272 -0.00109268
2701.256000 -0.72657535 -0.40907041 0.04477769 0.00114306 0.00121043 0.00023235
2701.328000 -0.72657531 -0.40907037 0.04477768 -0.00005641 -0.00151071 -0.00065299
2701.400000 -0.72657524 -0.40907042 0.04477773 -0.00044918 -0.00104182 -0.00044014
2701.500000 -0.72657520 -0.40907034 0.04477772 -0.00172580 0.00031312 0.00152917
2701.560000 -0.72657512 -0.40907043 0.04477773 0.00014639 -0.00032591 0.00025563
2701.628000 -0.72657501 -0.40907053 0.04477769 -0.00046199 -0.00065634 -0.00235930
2701.704000 -0.72657502 -0.40907046 0.04477769 -0.00057683 -0.00043502 0.00002731
2701.760000 -0.72657494 -0.40907049 0.04477768 0.00051145 -0.00027409 -0.00022643
2701.832000 -0.72657498 -0.40907042 0.04477770 -0.00008365 -0.00134413 0.00136235
2701.896000 -0.72657503 -0.40907034 0.04477771 0.00056954 -0.00029909 -0.00068235
2701.960000 -0.72657503 -0.40907033 0.04477771 0.00052861 -0.00075369 0.00097390
2702.024000 -0.72657500 -0.40907034 0.04477772 0.00019712 -0.00053477 -0.00035566
2702.092000 -0.72657500 -0.40907033 0.04477772 -0.00196438 0.00094947 0.00014556
2702.204000 -0.72657496 -0.40907034 0.04477771 -0.00078215 0.00007727 0.00000919
2702.260000 -0.72657500 -0.40907032 0.04477770 -0.00108631 0.00098553 0.00033574
2702.332000 -0.72657490 -0.40907034 0.04477758 -0.00032613 -0.00001771 -0.00092321
2702.396000 -0.72657495 -0.40907031 0.04477763 0.00010299 0.00051718 -0.00000369
2702.460000 -0.72657495 -0.40907033 0.04477763 0.00058061 -0.00039402 -0.00086494
2702.528000 -0.72657520 -0.40907056 0.04477761 -0.00055326 -0.00042558 0.00028022
2702.600000 -0.72657519 -0.40907055 0.04477761 0.00043824 0.00146667 -0.00013470
2702.660000 -0.72657508 -0.40907046 0.04477759 0.00007090 -0.00031027 -0.00019281
2702.764000 -0.72657502 -0.40907029 0.04477759 0.00108742 0.00149737 0.00030428
2702.828000 -0.72657513 -0.40907006 0.04477765 -0.00071850 0.00051020 -0.00052584
2702.900000 -0.72657511 -0.40907002 0.04477766 0.00097382 0.00197790 -0.00026633
2703.004000 -0.72657509 -0.40906999 0.04477769 0.00063482 -0.00014896 -0.00057371
2703.060000 -0.72657502 -0.40906988 0.04477769 -0.00026710 0.00001128 0.00295246
2703.132000 -0.72657502 -0.40907001 0.04477770 0.00022195 -0.00125857 0.00084531
2703.196000 -0.72657527 -0.40907007 0.04477780 0.00033264 0.00014044 -0.00017235
2703.260000 -0.72657526 -0.40907004 0.04477780 0.00009591 0.00005254 0.00050499
2703.328000 -0.72657521 -0.40906992 0.04477783 -0.00093336 -0.00098627 0.00102733
2703.400000 -0.72657521 -0.40906990 0.04477784 0.00094368 0.00144424 0.00097083
2703.460000 -0.72657515 -0.40906993 0.04477784 0.00046094 0.00041734 0.00057022
2703.532000 -0.72657515 -0.40906993 0.04477782 0.00121035 0.00023686 0.00013200
2703.596000 -0.72657522 -0.40906996 0.04477783 -0.00149331 -0.00095790 0.00172877
2703.660000 -0.72657522 -0.40906990 0.04477784 0.00117011 -0.00113000 -0.00164810
2703.736000 -0.72657534 -0.40907005 0.04477787 0.00007326 0.00102101 0.00027489
2703.796000 -0.72657541 -0.40906998 0.04477783 0.00074220 -0.00028173 0.00009312
2703.860000 -0.72657541 -0.40906996 0.04477782 0.00130674 -0.00133033 0.00103534
2703.932000 -0.72657539 -0.40906995 0.04477783 0.00189252 0.00087044 0.00018581
2703.996000 -0.72657551 -0.40906982 0.04477790 0.00108888 -0.00100116 -0.00135638
2704.100000 -0.72657549 -0.40906981 0.04477790 0.00064379 0.00025420 -0.00019695
2704.164000 -0.72657548 -0.40906980 0.04477791 -0.00033885 0.00035571 0.00008838
2704.228000 -0.72657554 -0.40906969 0.04477794 0.00050234 0.00038336 -0.00074133
2704.296000 -0.72657558 -0.40906973 0.04477791 0.00134375 -0.00152494 0.00007614
2704.360000 -0.72657558 -0.40906971 0.04477791 -0.00022281 -0.00104772 0.00100137
2704.428000 -0.72657559 -0.40906966 0.04477789 0.00025939 0.00045660 0.00024667
2704.528000 -0.72657563 -0.40906957 0.04477792 -0.00031985 0.00023347 -0.00087809
2704.632000 -0.72657561 -0.40906954 0.04477793 0.00058582 -0.00118975 -0.00096830
2704.700000 -0.72657582 -0.40906938 0.04477797 -0.00013090 -0.00014538 -0.00076398
2704.768000 -0.72657588 -0.40906927 0.04477799 0.00055332 0.00011270 -0.00014288
2704.828000 -0.72657588 -0.40906926 0.04477798 0.00065587 0.00005651 -0.00013294
2704.896000 -0.72657587 -0.40906919 0.04477804 -0.00116777 -0.00200322 0.00077394
2704.964000 -0.72657572 -0.40906934 0.04477799 -0.00046750 -0.00055214 -0.00150680
2705.028000 -0.72657569 -0.40906932 0.04477793 0.00123794 0.00081741 0.00076206
2705.100000 -0.72657568 -0.40906930 0.04477793 -0.00106208 -0.00032580 -0.00162480
2705.232000 -0.72657565 -0.40906925 0.04477793 -0.00032791 0.00209979 -0.00067762
2705.336000 -0.72657551 -0.40906922 0.04477794 -0.00119562 -0.00073840 0.00087613
2705.404000 -0.72657550 -0.40906920 0.04477793 0.00223712 -0.00094931 -0.00036030
2705.500000 -0.72657551 -0.40906916 0.04477794 0.00055133 0.00052804 -0.00038580
2705.564000 -0.72657547 -0.40906905 0.04477797 0.00086811 -0.00035974 -0.00021425
2705.700000 -0.72657550 -0.40906887 0.04477796 -0.00021668 -0.00099328 -0.00020384
2705.800000 -0.72657555 -0.40906878 0.04477800 -0.00041305 0.00091811 -0.00068857
2705.900000 -0.72657551 -0.40906874 0.04477803 -0.00123289 -0.00085623 0.00062217
2705.960000 -0.72657550 -0.40906872 0.04477803 -0.00055973 0.00045957 0.00010435
2706.028000 -0.72657530 -0.40906885 0.04477790 0.00253076 0.00058955 -0.00081722
2706.132000 -0.72657528 -0.40906882 0.04477790 0.00031439 0.00037457 -0.00082487
2706.196000 -0.72657529 -0.40906885 0.04477789 0.00243871 -0.00024754 0.00169409
2706.260000 -0.72657532 -0.40906874 0.04477792 0.00273215 0.00167749 0.00043969
2706.328000 -0.72657535 -0.40906882 0.04477786 0.00104486 0.00030650 0.00101594
2706.428000 -0.72657541 -0.40906871 0.04477788 -0.00064843 0.00037532 -0.00030486
2706.500000 -0.72657541 -0.40906869 0.04477787 -0.00183974 -0.00106898 0.00056892
2706.600000 -0.72657520 -0.40906878 0.04477777 -0.00016178 0.00009971 -0.00043984
2706.660000 -0.72657520 -0.40906875 0.04477777 -0.00088613 0.00078264 -0.00166521
2706.732000 -0.72657519 -0.40906872 0.04477777 0.00091930 0.00172205 0.00003980
2706.800000 -0.72657520 -0.40906868 0.04477774 -0.00024649 0.00085275 0.00018591
2706.864000 -0.72657520 -0.40906867 0.04477774 0.00172299 -0.00029282 -0.00051511
2706.932000 -0.72657515 -0.40906907 0.04477773 -0.00106764 0.00072629 -0.00172162
2706.996000 -0.72657519 -0.40906915 0.04477775 -0.00052323 0.00032673 -0.00012344
2707.060000 -0.72657511 -0.40906916 0.04477776 0.00083762 0.00012739 -0.00016145
2707.132000 -0.72657510 -0.40906917 0.04477774 0.00146320 0.00037970 -0.00107505
2707.236000 -0.72657506 -0.40906911 0.04477775 0.00050697 -0.00039390 -0.00000377
2707.300000 -0.72657506 -0.40906910 0.04477775 -0.00086479 -0.00085074 0.00021759
2707.364000 -0.72657505 -0.40906911 0.04477773 0.00120959 0.00124847 -0.00081927
2707.428000 -0.72657514 -0.40906913 0.04477767 -0.00011207 -0.00057672 -0.00017285
2707.496000 -0.72657512 -0.40906909 0.04477768 0.00198592 0.00045606 -0.00035620
2707.564000 -0.72657503 -0.40906928 0.04477760 0.00287129 0.00035029 -0.00022376
2707.664000 -0.72657501 -0.40906926 0.04477760 -0.00092344 0.00055672 -0.00131927
2707.728000 -0.72657500 -0.40906925 0.04477760 0.00097008 -0.00086294 -0.00034192
2707.796000 -0.72657506 -0.40906926 0.04477762 -0.00139074 0.00030027 0.00045984
2707.900000 -0.72657504 -0.40906925 0.04477764 -0.00059040 -0.00057383 0.00088859
2707.996000 -0.72657496 -0.40906924 0.04477763 0.00147904 0.00002331 0.00142126
2708.064000 -0.72657490 -0.40906931 0.04477759 0.00077563 -0.00023757 -0.00115233
2708.128000 -0.72657496 -0.40906937 0.04477758 0.00089779 0.00162219 0.00198400
2708.196000 -0.72657495 -0.40906938 0.04477759 -0.00000166 0.00000789 0.00073795
2708.300000 -0.72657489 -0.40906927 0.04477762 0.00075488 -0.00044128 0.00233479
2708.360000 -0.72657493 -0.40906919 0.04477763 0.00052208 0.00044345 0.00034277
2708.432000 -0.72657487 -0.40906918 0.04477762 -0.00142913 0.00129282 0.00004480
2708.496000 -0.72657488 -0.40906916 0.04477763 0.00007201 0.00311948 0.00004605
2708.560000 -0.72657487 -0.40906915 0.04477763 -0.00059537 -0.00024537 0.00042161
2708.632000 -0.72657486 -0.40906913 0.04477761 0.00083518 0.00002532 -0.00077633
2708.696000 -0.72657490 -0.40906907 0.04477763 0.00100354 0.00062550 -0.00061816
2708.764000 -0.72657490 -0.40906906 0.04477763 -0.00074305 0.00119855 -0.00071952
2708.864000 -0.72657482 -0.40906916 0.04477748 -0.00062335 -0.00064360 0.00042707
2708.932000 -0.72657463 -0.40906929 0.04477737 0.00008008 0.00072092 -0.00025915
2708.996000 -0.72657433 -0.40906985 0.04477709 0.00098310 0.00356476 -0.00441456
2709.060000 -0.72657413 -0.40907027 0.04477680 -0.00035044 -0.00290043 0.00412406
2709.128000 -0.72657410 -0.40907036 0.04477677 0.00269498 -0.00191154 0.00053600
2709.236000 -0.72657420 -0.40907030 0.04477685 -0.00015039 0.00014836 -0.00188378
2709.300000 -0.72657415 -0.40907025 0.04477687 0.00196351 0.00003640 0.00225098
2709.364000 -0.72657417 -0.40907007 0.04477696 -0.00097642 -0.00013983 -0.00218086
2709.432000 -0.72657412 -0.40907004 0.04477683 -0.00268171 -0.00088233 -0.00130726
2709.500000 -0.72657397 -0.40906984 0.04477677 0.00153494 0.00003125 0.00003803
2709.556000 -0.72657396 -0.40906975 0.04477674 -0.00117030 -0.00026695 -0.00006211
2709.668000 -0.72657396 -0.40906973 0.04477675 0.00020243 -0.00009645 0.00141673
2709.764000 -0.72657394 -0.40906972 0.04477675 -0.00107588 0.00142176 -0.00079430
2709.828000 -0.72657375 -0.40906972 0.04477672 0.00155255 0.00160602 -0.00032144
2709.928000 -0.72657371 -0.40906970 0.04477671 0.00094583 -0.00056072 0.00028787
2710.000000 -0.72657376 -0.40906965 0.04477673 0.00009002 -0.00015697 0.00006042
2710.060000 -0.72657379 -0.40906960 0.04477670 -0.00013334 -0.00091377 0.00124615
2710.136000 -0.72657372 -0.40906955 0.04477670 -0.00295974 -0.00152488 -0.00184045
2710.196000 -0.72657373 -0.40906953 0.04477670 0.00013232 0.00187144 -0.00004515
2710.260000 -0.72657372 -0.40906958 0.04477669 -0.00131317 -0.00031297 0.00112633
